eps_a	eps_b	eps_c
0.000316463	-0.002414423	0.000400826
0.000314917	-0.00241655	0.000402703
0.000316058	-0.002415048	0.000401579
0.000315071	-0.00241539	0.000401429
0.000316123	-0.002414991	0.000402357
0.000317595	-0.002414635	0.000401443
0.000315482	-0.002416655	0.000401881
0.000316148	-0.002415555	0.000401036
0.000314619	-0.002415721	0.000401618
0.000315885	-0.002414577	0.000402185
0.000315478	-0.002414813	0.000404483
0.000315699	-0.002414736	0.000403199
0.00031738	-0.002416575	0.000404207
0.000316006	-0.002415678	0.000401939
0.000315534	-0.002416478	0.000404932
0.000315988	-0.002414209	0.00040389
0.000317623	-0.002416156	0.000402532
0.000317183	-0.002415782	0.000403175
0.000316244	-0.002416877	0.000404366
0.000315327	-0.002415986	0.000403065
0.000315927	-0.002415061	0.000402877
0.000314825	-0.002415946	0.000404494
0.000317382	-0.002415413	0.00040546
0.000316334	-0.002414983	0.000404027
0.000317845	-0.002413725	0.000404615
0.000318474	-0.002417272	0.000404062
0.000318403	-0.002415136	0.000405398
0.00031785	-0.002415939	0.000403849
0.000318683	-0.002416032	0.000405273
0.000318772	-0.002417462	0.000403794
0.000318558	-0.002414985	0.000405541
0.000320486	-0.002415135	0.000402855
0.000318251	-0.002415956	0.000405248
0.000318411	-0.002417102	0.000404882
0.000317135	-0.002415506	0.000406111
0.000318128	-0.002415883	0.000404322
0.000317052	-0.002417264	0.000404618
0.000318656	-0.002414272	0.000404298
0.000318594	-0.002417244	0.000405704
0.000317665	-0.002416971	0.000405732
0.000318813	-0.002415535	0.00040493
0.00031773	-0.002415923	0.000402319
0.000316729	-0.002415356	0.000405884
0.00031878	-0.00241535	0.000404249
0.000319388	-0.00241716	0.000404207
0.000319856	-0.002415907	0.000405221
0.000316522	-0.002417104	0.000403784
0.000318371	-0.002415817	0.0004049
0.000317398	-0.00241572	0.000402958
0.000318157	-0.002416446	0.000404093
0.000319144	-0.002417838	0.000404232
0.000317871	-0.002417242	0.000405364
0.000320541	-0.002417729	0.000405626
0.000317975	-0.002416894	0.000403647
0.000318966	-0.002417123	0.000404792
0.00031794	-0.002417193	0.000403332
0.000318917	-0.002415443	0.000407241
0.000319021	-0.002416935	0.000402822
0.000318104	-0.002419404	0.000404504
0.000318964	-0.002417664	0.000405946
0.000318773	-0.002416571	0.000405959
0.000318879	-0.002419408	0.000403834
0.00031922	-0.002417785	0.000407038
0.000322215	-0.00241641	0.000406393
0.00032094	-0.002416	0.000405719
0.000319941	-0.002417151	0.000406287
0.000318968	-0.002415825	0.000406212
0.000320503	-0.002415661	0.000408524
0.000319835	-0.002417957	0.00040619
0.000321872	-0.002416945	0.000406736
0.000318279	-0.002418863	0.00040761
0.000319587	-0.002417887	0.000406942
0.000320149	-0.0024171	0.000406133
0.00032071	-0.002416088	0.000407503
0.000318849	-0.002415771	0.000407292
0.000321635	-0.002414962	0.000408181
0.000321278	-0.002416692	0.000407194
0.000319898	-0.002419839	0.000407405
0.000320749	-0.002415051	0.000407055
0.000321319	-0.002417294	0.000406172
0.000321076	-0.002416858	0.000405986
0.000322963	-0.002416926	0.000409764
0.000330114	-0.002419265	0.00041563
0.000331861	-0.00241922	0.00041832
0.000334776	-0.002426595	0.000420986
0.000329968	-0.002436699	0.000421
0.000323556	-0.00244256	0.000421092
0.000322655	-0.002444194	0.00042291
0.000317834	-0.002445705	0.000423275
0.00031786	-0.002447332	0.000423991
0.000317244	-0.002450314	0.000424977
0.000317284	-0.002448705	0.000424779
0.000317975	-0.002447183	0.0004271
0.000316925	-0.002448931	0.000424819
0.000317076	-0.002447813	0.000426294
0.00031632	-0.002447834	0.000426752
0.000317537	-0.002449348	0.000428811
0.000317787	-0.002449419	0.00042735
0.00031863	-0.00244737	0.000426166
0.000319329	-0.002446581	0.000428869
0.000318988	-0.002448318	0.000431362
0.000322037	-0.002449898	0.000432993
0.000320953	-0.002450635	0.000434203
0.000323259	-0.00245055	0.000432746
0.000322145	-0.002449975	0.000435345
0.000322714	-0.002451628	0.000436289
0.000320144	-0.002455289	0.000437802
0.000316153	-0.002459838	0.00044093
0.000315356	-0.002461288	0.000440781
0.000314914	-0.002463284	0.000441843
0.000311608	-0.002465367	0.000442902
0.000313645	-0.002464588	0.000442793
0.00031283	-0.002465944	0.000444766
0.000314907	-0.002465517	0.000443103
0.000313833	-0.002466475	0.00044282
0.000313537	-0.002466543	0.000445751
0.000313365	-0.00246509	0.000444907
0.000314137	-0.002465284	0.000446224
0.000314751	-0.002466329	0.0004442
0.000316273	-0.002464082	0.000447628
0.000314045	-0.00246585	0.000447356
0.00031353	-0.002465299	0.000448457
0.000311697	-0.00246635	0.000447473
0.000313388	-0.002465591	0.000448721
0.000315138	-0.002466294	0.000449575
0.000315285	-0.002465534	0.000449416
0.00031463	-0.002467663	0.000448387
0.000316644	-0.00246758	0.000451226
0.000315362	-0.002464257	0.000449883
0.000315805	-0.002464422	0.000452643
0.000313848	-0.00246621	0.000450348
0.000317208	-0.002465566	0.000452714
0.00031796	-0.002466078	0.000450297
0.000315712	-0.002464107	0.00045034
0.000318089	-0.002464801	0.000452875
0.000320666	-0.002466306	0.000454152
0.000319668	-0.002465802	0.000452578
0.000320458	-0.002466464	0.000453633
0.00032032	-0.002465735	0.000455505
0.000321192	-0.002465639	0.000455735
0.000321085	-0.002466587	0.000456611
0.0003239	-0.002467453	0.000458718
0.000322902	-0.002469315	0.00046023
0.000324498	-0.002468331	0.000458296
0.000324115	-0.002473973	0.000461497
0.000321781	-0.00247463	0.000461347
0.000324057	-0.002476833	0.000462121
0.000321636	-0.002478685	0.000458406
0.000321797	-0.002477441	0.000458415
0.000321608	-0.002477824	0.000460758
0.000322074	-0.002477109	0.000460127
0.000323397	-0.002478719	0.000460002
0.00032381	-0.002478596	0.000461337
0.000324943	-0.002477946	0.000460731
0.000323514	-0.00247977	0.000463332
0.000322479	-0.002483235	0.000462229
0.000325379	-0.002480021	0.000462673
0.000327493	-0.002481555	0.000462772
0.000329033	-0.002484021	0.000465813
0.000331392	-0.002482304	0.000469147
0.000332176	-0.002515662	0.000450572
0.000330393	-0.002546048	0.000440046
0.000330343	-0.002556653	0.000437796
0.000332444	-0.002562454	0.000437479
0.000331853	-0.002567872	0.000438125
0.000332853	-0.002572822	0.00043949
0.000329458	-0.002577944	0.000440145
0.000329597	-0.00258182	0.000438973
0.000329407	-0.002584793	0.000441564
0.00032908	-0.002588707	0.000440351
0.00033	-0.002588905	0.000440748
0.000331134	-0.00259159	0.000441977
0.000330942	-0.002591118	0.000442772
0.000332296	-0.002594221	0.000444575
0.000330741	-0.002592511	0.000443636
0.000333283	-0.002594827	0.000445214
0.000334945	-0.002595397	0.000444965
0.000334491	-0.002593836	0.000445594
0.000337336	-0.002595926	0.000447295
0.000340294	-0.002598487	0.000448128
0.000332041	-0.002634447	0.000449093
0.000314622	-0.002675848	0.000443211
0.000309954	-0.00269463	0.000441211
0.000312623	-0.002706737	0.000443474
0.000313234	-0.002710406	0.000445773
0.000315098	-0.002715742	0.000447824
0.00031595	-0.002719564	0.000448742
0.000317158	-0.002723925	0.000450291
0.000321925	-0.002726418	0.000452475
0.000321982	-0.002727394	0.000454193
0.000323754	-0.002732119	0.000455228
0.000325165	-0.002728683	0.000455264
0.000324356	-0.002729962	0.000459452
0.000325781	-0.002731769	0.000457724
0.000329407	-0.002731696	0.000459518
0.000328642	-0.002732337	0.000460381
0.000327994	-0.0027346	0.00046137
0.000329407	-0.00273408	0.000461218
0.000331366	-0.002733698	0.000462934
0.000331677	-0.002733547	0.000467244
0.000336662	-0.002737183	0.000468581
0.000335857	-0.002736781	0.000471309
0.000339508	-0.002737767	0.000474211
0.00034184	-0.002742861	0.000471712
0.000342496	-0.002747953	0.000472084
0.000342522	-0.002753341	0.000472059
0.00034175	-0.002750576	0.000471994
0.000344115	-0.002751705	0.000470583
0.000343937	-0.002753222	0.000472759
0.000343597	-0.002753102	0.000473168
0.000343956	-0.002754728	0.00047165
0.000344813	-0.002753283	0.000475847
0.000345413	-0.002754522	0.000472224
0.000347412	-0.002754096	0.000473019
0.000347853	-0.002754503	0.000473583
0.000348005	-0.00275427	0.000475257
0.000348066	-0.002754853	0.000475095
0.000348336	-0.002756223	0.000473811
0.000348425	-0.002753864	0.000476307
0.00034942	-0.00275434	0.000475003
0.000349014	-0.002753467	0.000475419
0.000349231	-0.002753166	0.000475231
0.000349836	-0.002756845	0.000476705
0.0003524	-0.002754723	0.000479386
0.000350685	-0.00275527	0.000479444
0.000352922	-0.002753628	0.000478709
0.000353257	-0.002753768	0.000477981
0.000351898	-0.002755684	0.00047907
0.000352472	-0.002756529	0.000480573
0.000351736	-0.00275648	0.000480181
0.000351545	-0.002755897	0.000479987
0.000352761	-0.002756148	0.000478694
0.000353795	-0.002755672	0.000480229
0.000354267	-0.002755886	0.000481709
0.000354417	-0.00275722	0.000480289
0.000355416	-0.002754977	0.000482152
0.000355118	-0.002755637	0.000482137
0.000357093	-0.002756343	0.000484786
0.000361595	-0.002758009	0.000488324
0.000363637	-0.002759609	0.000491179
0.000363211	-0.002758442	0.000489529
0.000362745	-0.00276045	0.000490003
0.000363909	-0.002760843	0.000488855
0.000364262	-0.002761239	0.000490488
0.000364232	-0.002761401	0.000490008
0.000366158	-0.002762786	0.000489064
0.000366221	-0.002764535	0.000494019
0.000368313	-0.002761732	0.000492384
0.000366342	-0.002763225	0.000493043
0.000369408	-0.002763413	0.000495641
0.000371672	-0.002764461	0.000497063
0.000370842	-0.002765563	0.000495307
0.000372627	-0.00276771	0.000498189
0.00037136	-0.002768907	0.00050008
0.000372052	-0.002769972	0.00049866
0.000370157	-0.00277256	0.000500261
0.0003705	-0.002772284	0.00049666
0.000368046	-0.002774424	0.000498265
0.000369243	-0.002774404	0.000493947
0.00037184	-0.00277493	0.000493874
0.000372039	-0.002774338	0.000492087
0.000374023	-0.002774799	0.000492189
0.000371826	-0.002777396	0.000492387
0.000374205	-0.002773309	0.000491478
0.000375272	-0.002776013	0.000491149
0.000374731	-0.002775409	0.000492008
0.000373578	-0.002774463	0.000493502
0.000374519	-0.002776898	0.000493328
0.000378472	-0.002777565	0.00049627
0.000385652	-0.002790489	0.000500628
0.000397453	-0.002859403	0.000464439
0.000392168	-0.002890002	0.000447082
0.000387734	-0.002910456	0.000447829
0.000384005	-0.002923048	0.000452205
0.000379559	-0.002939132	0.000456189
0.000379553	-0.002949404	0.000457854
0.000376335	-0.002952488	0.00045729
0.000375342	-0.002952883	0.000460623
0.000377577	-0.002954683	0.000462243
0.000379018	-0.00295712	0.000464725
0.000379832	-0.0029577	0.000467466
0.000384422	-0.002955091	0.000467597
0.000382835	-0.002958367	0.000469525
0.00038373	-0.002958346	0.00046995
0.000386064	-0.002957586	0.000474345
0.000391487	-0.002960491	0.000476202
0.000390314	-0.002962673	0.000481705
0.000389542	-0.002975479	0.000484132
0.000387099	-0.002981383	0.000481844
0.000387159	-0.002980516	0.000484171
0.000387721	-0.002982044	0.000486094
0.000387275	-0.002985305	0.000487802
0.000389766	-0.002984651	0.000490399
0.000389832	-0.002984517	0.000492754
0.000387887	-0.002985242	0.000490653
0.000389267	-0.002984244	0.000494031
0.000391344	-0.002984776	0.000493404
0.000391999	-0.002986494	0.000496631
0.000391915	-0.002985144	0.000495901
0.000392301	-0.002987534	0.000497651
0.000389853	-0.002985236	0.000498439
0.000393485	-0.002987163	0.000499365
0.000396135	-0.002988762	0.000504819
0.00040144	-0.002990245	0.00050813
0.000399796	-0.002992443	0.000510829
0.000398131	-0.003005058	0.000512709
0.000397828	-0.0030108	0.000512384
0.00040046	-0.003011751	0.000515155
0.00039795	-0.00301471	0.000515869
0.000400429	-0.003016552	0.000519304
0.000401322	-0.003014869	0.000518958
0.000399903	-0.003016813	0.000521197
0.00040225	-0.00301718	0.000520185
0.000400596	-0.003018207	0.000520946
0.00040236	-0.003017317	0.000522551
0.000402624	-0.003019459	0.000521661
0.000402423	-0.00301779	0.000524767
0.000403326	-0.003019423	0.000523169
0.000403204	-0.003018087	0.000526195
0.000405481	-0.003017568	0.000526235
0.00040834	-0.003021124	0.000529088
0.000409823	-0.003020603	0.000533305
0.000413705	-0.003024878	0.000535349
0.000418404	-0.003044144	0.000532314
0.00042722	-0.003080064	0.000503053
0.000431521	-0.003105286	0.000489198
0.000436797	-0.003126725	0.000490843
0.000435451	-0.003144741	0.000491869
0.000434975	-0.003158823	0.000494507
0.000434385	-0.003163424	0.000496103
0.000437949	-0.003166327	0.000500479
0.000435887	-0.003168483	0.000499117
0.000439371	-0.003172051	0.000501121
0.000439339	-0.003174182	0.00050389
0.00044167	-0.003173421	0.00050809
0.00044446	-0.003174162	0.000506363
0.000445653	-0.003175401	0.000510818
0.000445832	-0.0031766	0.000510758
0.000451346	-0.003179546	0.000517241
0.000453368	-0.003178132	0.000518739
0.000457254	-0.003187077	0.000523839
0.000437724	-0.003209741	0.000528687
0.000423649	-0.003228097	0.000537411
0.000420938	-0.00323278	0.0005464
0.000420533	-0.003234628	0.000548566
0.000418149	-0.003239417	0.000552494
0.000419415	-0.003239674	0.000555287
0.000417817	-0.003241766	0.00055798
0.000419007	-0.003242349	0.000558326
0.000423226	-0.003240845	0.000561242
0.000423891	-0.003243754	0.000561249
0.000425043	-0.003244382	0.000562848
0.000424836	-0.003244334	0.000562385
0.000424175	-0.003244986	0.000563768
0.000425812	-0.003245265	0.000566505
0.000428358	-0.003246489	0.000565574
0.000428036	-0.003246317	0.000567474
0.000432881	-0.003246798	0.000571915
0.000434767	-0.003247396	0.000576251
0.000440257	-0.003255416	0.000579079
0.00044064	-0.003262487	0.000578869
0.000443546	-0.003265315	0.000576796
0.000442704	-0.003268145	0.000578545
0.000444434	-0.003269795	0.000582665
0.000446174	-0.003269166	0.000580808
0.000448379	-0.003270058	0.00058444
0.000447608	-0.003270124	0.000582838
0.000450147	-0.003269451	0.000585139
0.000449365	-0.003269979	0.000585624
0.000449931	-0.0032696	0.000586693
0.0004529	-0.003269277	0.000586907
0.000453946	-0.00326923	0.00058873
0.000454407	-0.003270205	0.00059002
0.000453374	-0.003269206	0.000590498
0.00045428	-0.003272913	0.000590526
0.000457352	-0.003272099	0.000593063
0.000460254	-0.003271397	0.000596783
0.000466096	-0.003276289	0.000600862
0.000462795	-0.003284264	0.000600268
0.000462244	-0.003286163	0.000600009
0.000463166	-0.003288696	0.000599556
0.000461808	-0.003288302	0.00060052
0.00046259	-0.003288693	0.000600085
0.000464961	-0.003290016	0.00060303
0.000465478	-0.003290354	0.000603761
0.000466729	-0.003290587	0.000600731
0.000467857	-0.003291879	0.000604013
0.000470093	-0.003290316	0.000604675
0.000469494	-0.003291235	0.000604251
0.000470289	-0.003292031	0.000604253
0.00047076	-0.003292566	0.000606174
0.000471413	-0.003293043	0.00060386
0.000470884	-0.00329068	0.000605441
0.000474804	-0.003294702	0.000607931
0.000475684	-0.003292914	0.000613127
0.000491946	-0.003326371	0.000614401
0.000505709	-0.003427911	0.000551817
0.000114873	-0.002474048	0.000285741
0.000112364	-0.002472088	0.000281081
0.000110481	-0.002471122	0.000281951
0.000109373	-0.002469945	0.000281184
0.000111152	-0.002468299	0.00027995
0.00012329	-0.0024567	0.000281311
0.000121481	-0.002457608	0.0002826
0.000117444	-0.00245912	0.000280067
0.00011529	-0.002460507	0.000279042
0.000117837	-0.002460043	0.000275893
0.000115521	-0.002462907	0.000273941
0.000115847	-0.002462019	0.000275551
0.000117112	-0.002463825	0.000276404
0.000116207	-0.002461666	0.000273575
0.000115042	-0.002461043	0.000276737
0.000116195	-0.002462629	0.000274626
0.000114088	-0.002463666	0.000275979
0.000115278	-0.002463632	0.000275947
0.000114579	-0.002461441	0.000273271
0.000112076	-0.002463818	0.000274355
0.000110857	-0.002464417	0.000276798
0.000113802	-0.002463642	0.000275462
0.000112772	-0.002463523	0.000275549
0.000114109	-0.002463525	0.000275354
0.000111507	-0.002464179	0.000273585
0.000112294	-0.002463385	0.000273837
0.000109597	-0.002462507	0.00027412
0.000111126	-0.002462982	0.000274313
0.000111819	-0.002464458	0.00027357
0.00011297	-0.002463899	0.000273986
0.000111037	-0.002465187	0.000272876
0.000112034	-0.00246152	0.000273414
0.000111456	-0.002463512	0.000274919
0.000110279	-0.00246658	0.000274453
0.000110716	-0.002464435	0.000274883
0.00011164	-0.002465863	0.000273353
0.000112152	-0.002462958	0.000273202
0.000112814	-0.002465802	0.000275479
0.000109802	-0.00246494	0.000273535
0.000112993	-0.002462737	0.00027383
0.000112338	-0.002464817	0.000272099
0.000112086	-0.002464655	0.000272566
0.000111024	-0.002465009	0.000276335
0.00011138	-0.002464598	0.000274881
0.000111209	-0.002461908	0.000274087
0.000112129	-0.002463281	0.000274071
0.000109612	-0.002464393	0.000275
0.000111531	-0.002465744	0.00027471
0.000111673	-0.002464406	0.000274801
0.000110047	-0.002463937	0.000274387
0.000113039	-0.00246624	0.00027468
0.000111631	-0.002465964	0.000273177
0.000111185	-0.002463518	0.000276626
0.000111086	-0.002464041	0.00027439
0.000111435	-0.002464946	0.000273939
0.00011165	-0.002463473	0.000273458
0.000111613	-0.002463469	0.000273043
0.000109917	-0.002463289	0.00027209
0.000110698	-0.002463929	0.000274017
0.000111166	-0.002464198	0.000274099
0.000112667	-0.002462972	0.000274083
0.000110294	-0.002464259	0.000272527
0.000113905	-0.002464413	0.000273843
